From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),WS (m/s),WD (degree),AT (degree C)
2019-06-22,46.13388888888889,64.11894736842105,1.513529411764706,12.384166666666667,7.865416666666667,29.14916666666667,2.390833333333333,1.92,9.484166666666667,5.099583333333333,0.39875,243.89166666666665,26.39916666666667
2019-06-23,41.45357142857143,64.69388888888889,3.8699999999999997,13.189166666666667,7.465416666666666,41.39416666666667,1.6095833333333334,1.8433333333333335,7.204166666666667,0.0,0.39749999999999996,184.07333333333335,26.844583333333333
2019-06-24,42.870666666666665,87.32000000000001,4.61047619047619,13.685416666666667,12.609166666666667,32.979166666666664,3.091666666666667,1.9204166666666669,11.278333333333334,15.479166666666666,0.45916666666666667,238.99291666666667,29.59
2019-06-25,29.92772727272727,57.71173913043478,3.7342105263157896,13.935416666666667,9.913333333333332,29.495,2.9912500000000004,1.8870833333333332,9.8675,9.8775,0.63125,261.52708333333334,31.24625
2019-06-26,25.380000000000003,47.653636363636366,7.716470588235294,16.341578947368422,12.887500000000001,38.83736842105263,2.5521052631578947,1.41125,14.937894736842106,5.46875,0.81875,271.3220833333333,31.77625
2019-06-27,38.5025,84.52285714285715,2.0011111111111113,17.846666666666668,11.924999999999999,29.777916666666666,2.59625,1.9333333333333333,11.06875,4.994166666666667,0.5016666666666666,200.43166666666664,30.057916666666667
2019-06-28,28.7525,48.8655,1.1291666666666667,12.131176470588237,5.618333333333333,31.22941176470588,2.1470588235294117,1.2670833333333333,18.30470588235294,4.704166666666667,0.5962500000000001,266.49375000000003,29.63875
2019-06-29,22.13214285714286,49.32681818181818,3.191818181818182,13.857333333333335,5.280833333333333,34.858,2.7973333333333334,1.1545833333333333,18.662,1.70375,0.5912499999999999,251.8033333333333,30.886666666666667
2019-06-30,2.98,21.215,23.126428571428573,8.492,24.631,27.732999999999997,1.8310000000000002,1.9605000000000001,8.156315789473684,0.671,0.41900000000000004,181.32999999999998,26.9115
2019-07-01,22.812,56.78333333333333,3.8195833333333336,11.1775,9.310416666666667,44.79666666666666,2.265416666666667,1.8779166666666667,7.142499999999999,10.035416666666666,0.35083333333333333,222.9375,26.010833333333334
2019-07-02,14.744,56.466315789473676,1.8550000000000002,12.957500000000001,8.019583333333333,32.32791666666667,2.1441666666666666,1.8566666666666667,12.048333333333334,4.378749999999999,0.7479166666666667,256.9783333333333,24.970416666666665
2019-07-03,16.647727272727273,31.278260869565216,2.429090909090909,11.595833333333333,6.992173913043478,23.012916666666666,1.8383333333333332,1.8808333333333334,12.038333333333334,2.3295833333333333,0.6583333333333333,279.80833333333334,25.547916666666666
2019-07-04,23.05,27.640666666666668,10.925555555555555,12.496666666666666,6.491666666666666,31.717777777777776,2.6861111111111113,1.4825,9.97111111111111,2.95125,0.49500000000000005,285.04375,25.265416666666667
2019-07-05,5.08,13.534,4.381666666666666,12.436666666666667,7.579999999999999,40.20272727272727,2.1604545454545456,1.6745833333333333,7.696818181818182,4.6812499999999995,0.4675,278.7445833333333,26.131249999999998
2019-07-06,11.254999999999999,17.017894736842106,1.6780000000000002,11.106250000000001,7.4695833333333335,39.531666666666666,1.9075,1.8741666666666665,7.82125,4.497916666666667,0.6529166666666667,292.6475,25.007499999999997
2019-07-07,9.205882352941176,24.332,0.5385714285714286,11.170000000000002,2.9675,30.34294117647059,1.3111764705882352,1.1691666666666667,10.974117647058824,4.582083333333333,0.6516666666666667,289.1041666666667,25.509583333333335
2019-07-08,18.89785714285714,32.40227272727273,1.4163636363636363,18.74866666666667,5.305416666666667,42.98733333333334,1.864,1.1154166666666667,10.694666666666667,3.88125,0.6116666666666667,284.43,26.79875
2019-07-09,15.747499999999999,26.685833333333335,4.954285714285715,11.92,8.768235294117646,41.434705882352944,1.842941176470588,1.8488235294117648,9.766470588235293,3.426470588235294,0.6617647058823529,291.5317647058823,27.197058823529414
2019-07-10,19.263846153846153,44.46142857142858,2.1972727272727273,15.910714285714286,7.599285714285714,35.06785714285714,1.7,1.8042857142857145,10.035714285714286,1.1135714285714287,0.7385714285714285,277.825,28.455000000000002
2019-07-11,23.00583333333333,55.46666666666667,2.3783333333333334,11.67125,9.370833333333334,41.46958333333333,2.2399999999999998,1.8637499999999998,8.307083333333333,2.0620833333333333,0.6687500000000001,286.2291666666667,29.015833333333333
2019-07-12,26.515,62.82708333333333,4.797916666666667,13.332916666666668,11.446666666666667,46.22625,2.9450000000000003,1.8591666666666666,7.5375000000000005,1.4766666666666666,0.5287499999999999,278.3333333333333,28.280833333333334
2019-07-13,31.599166666666665,79.71375,5.255416666666666,11.384166666666667,12.50625,28.192916666666665,2.8708333333333336,1.9583333333333333,7.701666666666667,2.158333333333333,0.5245833333333333,267.3754166666667,29.60166666666667
2019-07-14,21.529090909090908,58.05380952380953,9.327083333333333,11.726666666666667,16.796666666666667,32.049166666666665,2.322083333333333,1.8616666666666666,9.064166666666667,2.2829166666666665,0.55375,280.24666666666667,29.872500000000002
2019-07-15,19.95130434782609,68.46083333333333,5.167916666666667,11.069583333333334,12.13375,37.004583333333336,2.9141666666666666,1.8070833333333332,10.0675,1.5495833333333333,0.57125,277.23791666666665,29.89791666666667
2019-07-16,39.04,89.14708333333334,8.049583333333333,10.026666666666666,13.509583333333333,43.61083333333334,4.173333333333333,1.9245833333333333,7.332083333333333,1.6504166666666666,0.3925,225.69625,28.4425
2019-07-17,31.510416666666668,73.42333333333333,9.391666666666667,10.9525,14.128749999999998,64.23125,2.5595833333333333,1.7729166666666665,8.0925,2.57375,0.43250000000000005,176.29166666666666,28.5725
2019-07-18,32.818333333333335,61.56380952380952,9.028333333333332,12.32888888888889,9.34375,59.541666666666664,2.5944444444444446,1.3770833333333332,6.876666666666667,1.5820833333333333,0.43541666666666673,177.57333333333335,28.125
2019-07-19,25.635416666666668,59.15,6.530714285714287,10.810714285714285,6.707083333333333,61.90785714285715,3.132142857142857,1.0920833333333333,8.203571428571427,1.7770833333333333,0.4170833333333333,196.03416666666666,28.822083333333335
2019-07-20,27.59375,52.22083333333333,9.2175,12.289583333333333,17.381666666666664,50.59833333333333,5.6691666666666665,1.80875,5.579999999999999,1.42125,0.41583333333333333,192.88041666666666,29.060833333333335
2019-07-21,23.75133333333333,56.62705882352941,11.753,8.929,6.785217391304348,35.196,3.158,0.8069565217391304,6.3950000000000005,1.0039130434782608,0.45869565217391306,249.64739130434785,29.767391304347825
2019-07-22,20.607083333333332,54.280833333333334,3.3214285714285716,9.832142857142857,6.299166666666667,74.27499999999999,3.7107142857142854,1.0329166666666667,9.564285714285715,0.5416666666666666,0.48208333333333336,255.0625,29.540000000000003
2019-07-23,20.94157894736842,50.29869565217391,5.426111111111111,12.194444444444445,9.207083333333333,73.485,2.351111111111111,1.3325,8.700555555555557,0.0,0.48291666666666666,243.22333333333333,29.80541666666667
2019-07-24,16.85153846153846,34.492000000000004,6.432941176470588,11.51764705882353,8.405,77.59666666666666,1.2323529411764707,1.32125,10.385882352941177,0.0,0.6304166666666666,227.30416666666667,29.009583333333335
2019-07-25,21.328695652173913,32.592083333333335,5.822500000000001,7.490416666666666,10.940833333333332,60.83772727272728,1.4758333333333333,1.7920833333333333,6.320416666666667,0.0,0.4695833333333333,210.50666666666666,26.00708333333333
2019-07-26,17.419375,33.51761904761905,10.569583333333334,13.620833333333332,15.982083333333334,67.51761904761904,1.9825,1.8595833333333334,6.87875,0.0,0.5429166666666666,242.26416666666668,26.837500000000002
2019-07-27,18.211333333333336,26.243913043478262,5.881818181818182,8.72181818181818,4.45875,67.6275,1.299090909090909,0.8354166666666667,4.132727272727273,0.0,0.41375,237.93083333333334,25.948333333333334
2019-07-28,28.420869565217394,40.82416666666666,,,0.0,,,0.0,,0.0,0.3670833333333334,247.96375,26.385833333333334
2019-07-29,11.834117647058823,17.18625,2.6064285714285718,9.079285714285714,4.9025,76.60333333333334,1.207142857142857,1.0141666666666667,7.890000000000001,0.0,0.695,219.52166666666665,25.3025
2019-07-30,11.337,17.716521739130435,1.0817391304347825,8.016666666666667,4.017083333333333,84.4440909090909,1.3183333333333334,1.7375,7.25,0.0,1.0458333333333334,245.36875,24.110416666666666
2019-07-31,11.313749999999999,18.312083333333334,3.7190909090909092,8.306666666666667,6.059583333333333,80.57818181818182,1.0870833333333334,1.8775000000000002,5.187916666666667,0.0,0.7312500000000001,253.99375,23.939166666666665
2019-08-01,15.314583333333333,22.455,4.912916666666667,8.1175,9.2875,72.1285,1.4441666666666668,1.9312500000000001,3.7862500000000003,0.0,0.46291666666666664,252.76625,24.33375
2019-08-02,17.935,20.553,4.442916666666666,6.328749999999999,7.892499999999999,68.71318181818182,1.9645833333333333,1.8445833333333335,6.015000000000001,0.0,0.5383333333333333,242.25125,26.34375
2019-08-03,11.598,22.305000000000003,4.337083333333333,6.65375,7.59125,62.863809523809515,1.5145833333333334,1.8945833333333333,4.5725,0.0,0.5745833333333333,253.5270833333333,25.66208333333333
2019-08-04,10.346666666666666,19.84307692307692,4.681538461538461,11.090000000000002,7.1461538461538465,75.96799999999999,1.0076923076923077,1.793076923076923,3.930769230769231,0.0,0.556923076923077,264.3130769230769,25.097692307692306
2019-08-05,,,,,,,,,,,,,
2019-08-06,15.34,23.23,7.7175,7.126250000000001,13.0,95.09142857142857,2.19375,2.009375,4.175625,0.0,0.45437500000000003,164.66625,27.083125
2019-08-07,9.218461538461538,23.18133333333333,6.584545454545454,8.085,8.46625,201.6945,1.2114285714285715,1.7533333333333332,4.456363636363636,0.0,0.7041666666666666,167.34166666666667,26.81125
2019-08-08,,15.62,15.344999999999999,7.493636363636364,9.654583333333333,79.60555555555555,2.8974999999999995,0.8829166666666667,8.77,0.0,1.1891666666666667,256.40458333333333,24.892083333333332
2019-08-09,6.2,,2.5463636363636364,9.788333333333332,6.956666666666667,71.98727272727272,3.7495833333333333,1.8416666666666668,7.365416666666667,0.0,0.7129166666666666,244.43958333333333,26.58458333333333
2019-08-10,45.95666666666667,,5.364166666666667,9.204166666666667,11.405833333333334,58.211,2.02375,2.0412500000000002,4.64625,0.0,0.3658333333333333,230.28125,27.345416666666665
2019-08-11,35.2,,6.414761904761905,12.946666666666667,10.652857142857144,62.24846153846154,2.1304761904761906,2.0252380952380955,4.137619047619047,0.0,0.3119047619047619,225.96142857142854,27.15095238095238
2019-08-12,,,10.993333333333332,11.683333333333332,5.246153846153846,68.7775,1.8866666666666667,0.9692307692307692,3.785,0.0,13.855384615384615,163.14000000000001,25.76153846153846
2019-08-13,13.045000000000002,18.0325,14.71125,8.5275,18.260833333333334,61.01772727272728,2.888333333333333,1.9366666666666665,5.81,0.0,0.44625,218.69958333333332,26.047916666666666
2019-08-14,10.91,16.76214285714286,3.8486363636363636,6.8879166666666665,7.980833333333333,33.28791666666667,2.8783333333333334,1.8920833333333331,6.532916666666666,0.0,0.78125,252.0220833333333,24.782916666666665
2019-08-15,26.688823529411764,69.0895,11.571363636363637,9.109565217391305,15.207826086956523,35.56434782608696,3.7321739130434786,2.0408695652173914,7.569999999999999,0.0,0.5843478260869565,247.13826086956524,27.170434782608694
2019-08-16,29.1375,63.848636363636366,5.2315,7.517619047619048,8.153333333333334,46.08380952380952,5.271904761904762,1.5179166666666666,4.303809523809524,0.0,0.3870833333333333,226.36125,28.0675
2019-08-17,41.90227272727273,111.7475,8.683333333333334,8.761666666666667,14.749166666666667,41.62375,6.197083333333333,2.00125,5.2975,0.0,0.3383333333333334,205.78166666666667,28.69458333333333
2019-08-18,26.494999999999997,39.00666666666667,13.744444444444444,5.857777777777778,18.70888888888889,62.35111111111111,6.247777777777778,1.9788888888888887,3.4122222222222223,0.0,0.3488888888888889,213.0711111111111,26.290000000000003
2019-08-19,19.703636363636363,40.51384615384615,6.222631578947369,9.468947368421052,10.422500000000001,49.94157894736842,6.932105263157895,1.4962499999999999,5.184210526315789,0.0,0.535,258.93958333333336,26.834166666666665
2019-08-20,12.016666666666666,30.027500000000003,8.007058823529412,12.039411764705882,14.815555555555555,33.96823529411765,7.938235294117646,1.745,7.7452941176470596,0.0,0.6216666666666666,250.18277777777777,27.66888888888889
2019-08-21,32.3525,62.67208333333334,3.3433333333333337,11.019166666666665,9.958333333333334,38.73416666666667,8.441666666666666,1.9516666666666664,6.302916666666667,0.0,0.43958333333333327,240.51333333333332,28.0475
2019-08-22,41.094,70.654,4.039375,10.12625,7.71875,48.038125,9.084375,1.83125,6.86625,0.0,0.411875,245.554375,27.9775
2019-08-23,22.727500000000003,29.55333333333333,13.888,8.39,5.07,24.65,6.181111111111111,1.7244444444444444,5.484444444444445,0.0,0.23444444444444443,195.9588888888889,24.36777777777778
2019-08-24,32.36529411764706,52.60736842105263,1.652222222222222,7.29375,4.724583333333333,33.280833333333334,6.47,1.9037499999999998,4.3925,0.0,0.39375,196.11249999999998,25.816666666666666
2019-08-25,37.39947368421053,55.672000000000004,3.4055555555555554,8.88875,4.9825,41.509166666666665,7.114166666666667,1.9283333333333335,5.47375,0.0,0.4466666666666667,208.39000000000001,25.667083333333334
2019-08-26,21.657142857142855,43.15625,4.395,11.034999999999998,7.19125,34.16041666666667,7.128333333333334,1.9583333333333333,5.87,1.9183333333333332,0.745,191.30958333333334,25.33
2019-08-27,35.47533333333333,62.13333333333333,15.00375,11.130500000000001,15.119523809523809,39.75666666666667,7.681904761904762,2.0280952380952377,4.3759999999999994,2.880952380952381,0.3680952380952381,243.86714285714285,25.477619047619047
2019-08-28,28.453500000000002,67.845,4.2588888888888885,11.65625,7.570833333333333,28.348333333333333,7.057916666666666,2.0066666666666664,6.137083333333333,2.6566666666666667,0.43083333333333335,241.07416666666666,26.76375
2019-08-29,37.53727272727273,78.08090909090909,3.5673684210526315,10.231666666666667,7.501666666666666,35.954166666666666,6.921666666666667,1.9533333333333334,5.369166666666666,1.6325,0.315,216.5475,26.908749999999998
2019-08-30,21.26,68.7604761904762,7.99,12.945,1.0320833333333332,12.72,5.800000000000001,0.18416666666666667,4.23,2.5516666666666667,0.315,188.63333333333333,27.872083333333332
2019-08-31,45.285714285714285,90.575,,,0.0,,,0.0,,0.59,0.3491666666666667,197.70541666666668,28.3225
2019-09-01,33.26391304347826,80.19434782608695,3.9450000000000003,12.644285714285715,6.546250000000001,29.407142857142855,8.265714285714285,1.1925000000000001,6.792857142857144,2.615,0.47583333333333333,184.36749999999998,28.99
2019-09-02,15.871538461538462,42.525999999999996,1.545,8.986666666666666,2.1095833333333336,36.031111111111116,6.336666666666667,1.3433333333333335,5.974444444444445,1.8266666666666664,0.49333333333333335,189.68875,27.006249999999998
2019-09-03,26.375,57.94199999999999,,,0.0,,,0.0,,1.4791666666666667,0.37375,177.415,27.444166666666664
2019-09-04,30.29823529411765,61.315294117647056,3.375,7.925714285714286,4.407916666666667,13.662857142857144,11.012857142857143,1.1341666666666665,6.547857142857143,2.1858333333333335,0.50875,173.7458333333333,28.205
2019-09-05,18.459047619047617,28.92217391304348,3.2976190476190474,6.635833333333333,6.047916666666667,14.19625,10.52875,1.9308333333333334,4.710833333333333,0.0,0.4975,153.40125,27.679166666666664
2019-09-06,18.783809523809524,31.235652173913042,4.674347826086957,7.371666666666666,6.298333333333333,40.31875,9.52375,1.9183333333333332,5.194166666666667,0.0,0.5008333333333334,147.10041666666666,26.669583333333332
2019-09-07,15.754999999999999,25.12409090909091,4.612608695652174,7.414583333333333,7.020833333333333,18.927083333333332,9.591666666666667,1.9629166666666666,4.010833333333333,0.0,0.5420833333333334,167.33041666666665,25.86375
2019-09-08,18.887272727272727,28.270454545454548,1.1842857142857142,15.58375,0.87,10.2025,9.26125,0.5458333333333333,4.1575,0.0,0.6454166666666666,222.14041666666665,25.45958333333333
